Date,Close
,MSFT
2000-01-03,35.79231262207031
2000-01-04,34.5832405090332
2000-01-05,34.947879791259766
2000-01-06,33.777198791503906
2000-01-07,34.21859359741211
2000-01-10,34.46809768676758
2000-01-11,33.585262298583984
2000-01-12,32.4913444519043
2000-01-13,33.105499267578125
2000-01-14,34.46809768676758
2000-01-18,35.40847396850586
2000-01-19,32.85600662231445
2000-01-20,32.54892349243164
2000-01-21,31.858034133911133
2000-01-24,31.090368270874023
2000-01-25,31.570158004760742
2000-01-26,30.514617919921875
2000-01-27,30.322708129882812
2000-01-28,30.169172286987305
2000-01-31,30.054027557373047
2000-02-01,31.608552932739258
2000-02-02,30.956039428710938
2000-02-03,31.81964874267578
2000-02-04,32.72166061401367
2000-02-07,32.7408447265625
2000-02-08,33.75799560546875
2000-02-09,31.934797286987305
2000-02-10,32.54892349243164
2000-02-11,30.687349319458008
2000-02-14,30.591388702392578
2000-02-15,30.2651309967041
2000-02-16,29.977249145507812
2000-02-17,30.591388702392578
2000-02-18,29.19040870666504
2000-02-22,28.806570053100586
2000-02-23,28.940906524658203
2000-02-24,29.09443473815918
2000-02-25,28.038894653320312
2000-02-28,28.115659713745117
2000-02-29,27.44395637512207
2000-03-01,27.88538360595703
2000-03-02,28.672218322753906
2000-03-03,29.516660690307617
2000-03-06,27.827787399291992
2000-03-07,28.51869773864746
2000-03-08,29.343931198120117
2000-03-09,30.706541061401367
2000-03-10,31.013601303100586
2000-03-13,30.09239959716797
2000-03-14,29.2095947265625
2000-03-15,29.286344528198242
2000-03-16,29.286344528198242
2000-03-17,30.514617919921875
2000-03-20,29.900503158569336
2000-03-21,31.55095863342285
2000-03-22,31.70448875427246
2000-03-23,34.35293197631836
2000-03-24,34.29536819458008
2000-03-27,31.95397186279297
2000-03-28,32.030757904052734
2000-03-29,32.9135627746582
2000-03-30,31.74288558959961
2000-03-31,32.62568664550781
2000-04-03,27.904560089111328
2000-04-04,27.194469451904297
2000-04-05,26.52276611328125
2000-04-06,26.407611846923828
2000-04-07,27.348011016845703
2000-04-10,26.426803588867188
2000-04-11,25.75510597229004
2000-04-12,24.373313903808594
2000-04-13,24.334932327270508
2000-04-14,22.76121711730957
2000-04-17,23.298593521118164
2000-04-18,24.737964630126953
2000-04-19,24.162202835083008
2000-04-20,24.238967895507812
2000-04-24,20.458223342895508
2000-04-25,21.302658081054688
2000-04-26,20.880447387695312
2000-04-27,21.43699836730957
2000-04-28,21.417804718017578
2000-05-01,22.550106048583984
2000-05-02,21.456192016601562
2000-05-03,21.66729164123535
2000-05-04,21.628921508789062
2000-05-05,21.840024948120117
2000-05-08,21.43699836730957
2000-05-09,20.82286834716797
2000-05-10,20.32388687133789
2000-05-11,20.842069625854492
2000-05-12,21.129940032958984
2000-05-15,21.302658081054688
2000-05-16,21.34104347229004
2000-05-17,20.78449058532715
2000-05-18,20.32388687133789
2000-05-19,19.978437423706055
2000-05-22,19.709758758544922
2000-05-23,19.402698516845703
2000-05-24,20.131973266601562
2000-05-25,18.884525299072266
2000-05-26,18.865324020385742
2000-05-30,19.460269927978516
2000-05-31,19.210779190063477
2000-06-01,19.824909210205078
2000-06-02,20.362274169921875
2000-06-05,20.53499412536621
2000-06-06,21.37942886352539
2000-06-07,21.64810562133789
2000-06-08,21.129940032958984
2000-06-09,21.129940032958984
2000-06-12,20.53499412536621
2000-06-13,20.842069625854492
2000-06-14,21.64810562133789
2000-06-15,22.22386360168457
2000-06-16,22.281429290771484
2000-06-19,22.62688636779785
2000-06-20,23.010711669921875
2000-06-21,24.77634620666504
2000-06-22,24.52684211730957
2000-06-23,23.855140686035156
2000-06-26,24.41169548034668
2000-06-27,24.20058822631836
2000-06-28,24.238967895507812
2000-06-29,23.70161247253418
2000-06-30,24.565229415893555
2000-07-03,24.565229415893555
2000-07-05,24.104629516601562
2000-07-06,24.853092193603516
2000-07-07,25.17936134338379
2000-07-10,24.392515182495117
2000-07-11,24.296552658081055
2000-07-12,24.66118621826172
2000-07-13,24.54603385925293
2000-07-14,24.238967895507812
2000-07-17,24.008678436279297
2000-07-18,24.104629516601562
2000-07-19,22.454153060913086
2000-07-20,22.972326278686523
2000-07-21,22.204662322998047
2000-07-24,21.66729164123535
2000-07-25,21.187511444091797
2000-07-26,20.82286834716797
2000-07-27,21.302658081054688
2000-07-28,21.398624420166016
2000-07-31,21.43699836730957
2000-08-01,21.091554641723633
2000-08-02,21.302658081054688
2000-08-03,21.571338653564453
2000-08-04,21.22588348388672
2000-08-07,21.49457359313965
2000-08-08,22.76121711730957
2000-08-09,22.79960060119629
2000-08-10,22.300621032714844
2000-08-11,22.24305534362793
2000-08-14,22.166282653808594
2000-08-15,21.993553161621094
2000-08-16,21.801645278930664
2000-08-17,21.97437286376953
2000-08-18,21.801645278930664
2000-08-21,21.68648910522461
2000-08-22,21.87841033935547
2000-08-23,21.72487449645996
2000-08-24,21.840024948120117
2000-08-25,21.68648910522461
2000-08-28,21.89759635925293
2000-08-29,21.782455444335938
2000-08-30,21.49457359313965
2000-08-31,21.43699836730957
2000-09-01,21.552141189575195
2000-09-05,21.532960891723633
2000-09-06,21.321853637695312
2000-09-07,21.513761520385742
2000-09-08,21.28346824645996
2000-09-11,21.129940032958984
2000-09-12,20.918825149536133
2000-09-13,20.957210540771484
2000-09-14,20.208744049072266
2000-09-15,19.709758758544922
2000-09-18,19.345115661621094
2000-09-19,19.95924949645996
2000-09-20,19.72894859313965
2000-09-21,19.709758758544922
2000-09-22,19.421878814697266
2000-09-25,18.807754516601562
2000-09-26,19.249162673950195
2000-09-27,18.615835189819336
2000-09-28,18.826942443847656
2000-09-29,18.519882202148438
2000-10-02,18.155237197875977
2000-10-03,17.368383407592773
2000-10-04,17.022939682006836
2000-10-05,17.003746032714844
2000-10-06,17.06131935119629
2000-10-09,16.639101028442383
2000-10-10,16.754255294799805
2000-10-11,17.118894577026367
2000-10-12,16.696672439575195
2000-10-13,16.504764556884766
2000-10-16,15.468419075012207
2000-10-17,15.487608909606934
2000-10-18,15.89062786102295
2000-10-19,18.999671936035156
2000-10-20,20.016826629638672
2000-10-23,19.076435089111328
2000-10-24,18.884525299072266
2000-10-25,18.807754516601562
2000-10-26,19.786523818969727
2000-10-27,20.78449058532715
2000-10-30,21.206697463989258
2000-10-31,21.149120330810547
2000-11-01,21.37942886352539
2000-11-02,21.59052848815918
2000-11-03,20.957210540771484
2000-11-06,21.34104347229004
2000-11-07,21.64810562133789
2000-11-08,21.321853637695312
2000-11-09,21.76325798034668
2000-11-10,20.688539505004883
2000-11-13,20.40065574645996
2000-11-14,21.129940032958984
2000-11-15,21.513761520385742
2000-11-16,21.168317794799805
2000-11-17,21.206697463989258
2000-11-20,20.630962371826172
2000-11-21,20.80367660522461
2000-11-22,20.957210540771484
2000-11-24,21.475378036499023
2000-11-27,21.705684661865234
2000-11-28,20.573383331298828
2000-11-29,19.978437423706055
2000-11-30,17.617881774902344
2000-12-01,17.387575149536133
2000-12-04,17.330007553100586
2000-12-05,18.38553237915039
2000-12-06,17.406770706176758
2000-12-07,16.312843322753906
2000-12-08,16.715879440307617
2000-12-11,17.828983306884766
2000-12-12,17.92494010925293
2000-12-13,17.579490661621094
2000-12-14,17.04212760925293
2000-12-15,15.103778839111328
2000-12-18,14.681563377380371
2000-12-19,13.760367393493652
2000-12-20,12.743207931518555
2000-12-21,13.338152885437012
2000-12-22,14.25934886932373
2000-12-26,14.39369010925293
2000-12-27,14.25934886932373
2000-12-28,13.683599472045898
2000-12-29,13.31896686553955
2001-01-02,13.31896686553955
2001-01-03,14.719945907592773
2001-01-04,14.873478889465332
2001-01-05,15.084586143493652
2001-01-08,15.027013778686523
2001-01-09,15.90982437133789
2001-01-10,16.23607635498047
2001-01-11,16.888599395751953
2001-01-12,16.428003311157227
2001-01-16,16.14011573791504
2001-01-17,16.255273818969727
2001-01-18,17.04212760925293
2001-01-19,18.73099136352539
2001-01-22,18.462308883666992
2001-01-23,18.596647262573242
2001-01-24,19.325923919677734
2001-01-25,18.980478286743164
2001-01-26,19.652191162109375
2001-01-29,19.80571746826172
2001-01-30,19.460269927978516
2001-01-31,18.75017547607422
2001-02-01,19.153209686279297
2001-02-02,18.673419952392578
2001-02-05,19.01886558532715
2001-02-06,19.210779190063477
2001-02-07,19.863298416137695
2001-02-08,19.114826202392578
2001-02-09,18.155237197875977
2001-02-12,18.04009246826172
2001-02-13,17.867366790771484
2001-02-14,17.92494010925293
2001-02-15,18.059289932250977
2001-02-16,17.59868812561035
2001-02-20,17.15726661682129
2001-02-21,17.272422790527344
2001-02-22,16.946163177490234
2001-02-23,17.425960540771484
2001-02-26,18.289575576782227
2001-02-27,18.232013702392578
2001-02-28,18.11685562133789
2001-03-01,18.22721290588379
2001-03-02,17.406770706176758
2001-03-05,17.637067794799805
2001-03-06,18.251205444335938
2001-03-07,18.635026931762695
2001-03-08,18.19362449645996
2001-03-09,17.406770706176758
2001-03-12,15.94820785522461
2001-03-13,16.639101028442383
2001-03-14,16.581531524658203
2001-03-15,16.485572814941406
2001-03-16,16.754255294799805
2001-03-19,16.677492141723633
2001-03-20,16.178503036499023
2001-03-21,15.372461318969727
2001-03-22,16.581531524658203
2001-03-23,17.368383407592773
2001-03-26,17.214847564697266
2001-03-27,17.886560440063477
2001-03-28,17.06131935119629
2001-03-29,17.003746032714844
2001-03-30,16.792631149291992
2001-04-02,17.13808822631836
2001-04-03,16.38961410522461
2001-04-04,15.94820785522461
2001-04-05,17.425960540771484
2001-04-06,17.25323486328125
2001-04-09,17.548791885375977
2001-04-10,18.325658798217773
2001-04-11,18.43620491027832
2001-04-12,19.093326568603516
2001-04-16,18.666507720947266
2001-04-17,18.878379821777344
2001-04-18,20.091285705566406
2001-04-19,20.892732620239258
2001-04-20,21.187511444091797
2001-04-23,20.957210540771484
2001-04-24,20.742265701293945
2001-04-25,21.399383544921875
2001-04-26,21.227426528930664
2001-04-27,20.6102352142334
2001-04-30,20.80367660522461
2001-05-01,21.54677391052246
2001-05-02,21.420879364013672
2001-05-03,21.043190002441406
2001-05-04,21.72487449645996
2001-05-07,21.918331146240234
2001-05-08,22.127132415771484
2001-05-09,21.61741065979004
2001-05-10,21.49457359313965
2001-05-11,21.310331344604492
2001-05-14,21.101533889770508
2001-05-15,20.963354110717773
2001-05-16,21.236642837524414
2001-05-17,20.932634353637695
2001-05-18,20.9080810546875
2001-05-21,21.123027801513672
2001-05-22,21.589765548706055
2001-05-23,21.402448654174805
2001-05-24,22.02272605895996
2001-05-25,21.774009704589844
2001-05-29,21.59897232055664
2001-05-30,21.2458553314209
2001-05-31,21.242780685424805
2001-06-01,21.59897232055664
2001-06-04,21.734086990356445
2001-06-05,22.29294204711914
2001-06-06,22.219247817993164
2001-06-07,22.62457847595215
2001-06-08,22.4741153717041
2001-06-11,22.145551681518555
